Reported Date,Monitor ID,Monitor UUID,Monitor Name,Monitor Tags,Media ID,Media Name,Playback Date,Media Duration,Media Tags
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826912,cliente29_v17,2025-08-01 03:55:38.576328+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826942,cliente30_v17,2025-08-01 03:55:45.298713+00:00,6070,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825364,cliente1_v18,2025-08-01 03:55:51.796148+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825401,cliente2_v18,2025-08-01 03:55:58.001419+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825733,cliente3_v18,2025-08-01 03:56:04.205222+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825772,cliente4_v18,2025-08-01 03:56:10.412959+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825811,cliente5_v18,2025-08-01 03:56:16.618394+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825860,cliente6_v18,2025-08-01 03:56:22.824154+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825989,cliente9_v18,2025-08-01 03:56:35.234483+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826007,cliente10_v18,2025-08-01 03:56:41.439939+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826041,cliente11_v18,2025-08-01 03:56:47.645659+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826066,cliente12_v18,2025-08-01 03:56:55.006474+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826175,cliente13_v18,2025-08-01 03:57:00.548590+00:00,4920,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826218,cliente14_v18,2025-08-01 03:57:07.218081+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826245,cliente15_v18,2025-08-01 03:57:13.875295+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826302,cliente16_v18,2025-08-01 03:57:19.501162+00:00,5000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826344,cliente17_v18,2025-08-01 03:57:26.123583+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826379,cliente18_v18,2025-08-01 03:57:32.732849+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826422,cliente19_v18,2025-08-01 03:57:38.294170+00:00,4920,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826448,cliente20_v18,2025-08-01 03:57:44.939908+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826536,cliente21_v18,2025-08-01 03:57:50.752312+00:00,5160,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826584,cliente22_v18,2025-08-01 03:57:57.412198+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826638,cliente23_v18,2025-08-01 03:58:03.160350+00:00,5040,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826670,cliente24_v18,2025-08-01 03:58:09.847415+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826723,cliente25_v18,2025-08-01 03:58:15.965350+00:00,5400,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826759,cliente26_v18,2025-08-01 03:58:21.910917+00:00,5280,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826799,cliente27_v18,2025-08-01 03:58:28.574560+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826821,cliente28_v18,2025-08-01 03:58:35.073986+00:00,5840,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826911,cliente29_v18,2025-08-01 03:58:41.713239+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826944,cliente30_v18,2025-08-01 03:58:48.471578+00:00,6070,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825365,cliente1_v19,2025-08-01 03:58:54.967371+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825786,cliente4_v19,2025-08-01 03:59:13.583132+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825810,cliente5_v19,2025-08-01 03:59:19.788719+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825857,cliente6_v19,2025-08-01 03:59:25.993112+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825902,cliente7_v19,2025-08-01 03:59:32.199899+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825944,cliente8_v19,2025-08-01 03:59:38.405310+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825988,cliente9_v19,2025-08-01 03:59:44.612226+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826005,cliente10_v19,2025-08-01 03:59:50.816795+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826040,cliente11_v19,2025-08-01 03:59:57.022046+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826065,cliente12_v19,2025-08-01 04:00:04.313272+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826174,cliente13_v19,2025-08-01 04:00:09.832072+00:00,4920,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826217,cliente14_v19,2025-08-01 04:00:16.491490+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826244,cliente15_v19,2025-08-01 04:00:23.141499+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826301,cliente16_v19,2025-08-01 04:00:28.834460+00:00,5000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826343,cliente17_v19,2025-08-01 04:00:35.511610+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826378,cliente18_v19,2025-08-01 04:00:42.144010+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826420,cliente19_v19,2025-08-01 04:00:47.750582+00:00,4920,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826450,cliente20_v19,2025-08-01 04:00:54.425661+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826538,cliente21_v19,2025-08-01 04:01:00.245073+00:00,5160,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826582,cliente22_v19,2025-08-01 04:01:06.891503+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826637,cliente23_v19,2025-08-01 04:01:12.612922+00:00,5040,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826669,cliente24_v19,2025-08-01 04:01:19.258132+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826727,cliente25_v19,2025-08-01 04:01:25.320450+00:00,5400,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826755,cliente26_v19,2025-08-01 04:01:31.250820+00:00,5280,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826800,cliente27_v19,2025-08-01 04:01:37.933684+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826822,cliente28_v19,2025-08-01 04:01:44.400456+00:00,5840,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826910,cliente29_v19,2025-08-01 04:01:51.075039+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826067,cliente12_v17,2025-08-01 03:53:51.370846+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826042,cliente11_v17,2025-08-01 03:53:44.028259+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826008,cliente10_v17,2025-08-01 03:53:37.823168+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825970,cliente9_v17,2025-08-01 03:53:31.616099+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825946,cliente8_v17,2025-08-01 03:53:25.409717+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825905,cliente7_v17,2025-08-01 03:53:19.204535+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825861,cliente6_v17,2025-08-01 03:53:12.999046+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825812,cliente5_v17,2025-08-01 03:53:06.793076+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825767,cliente4_v17,2025-08-01 03:53:00.587579+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825734,cliente3_v17,2025-08-01 03:52:54.376870+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825400,cliente2_v17,2025-08-01 03:52:48.172751+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825347,cliente1_v17,2025-08-01 03:52:41.967583+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826943,cliente30_v16,2025-08-01 03:52:35.419405+00:00,6070,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826913,cliente29_v16,2025-08-01 03:52:28.692897+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826825,cliente28_v16,2025-08-01 03:52:21.993822+00:00,5840,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826802,cliente27_v16,2025-08-01 03:52:15.472175+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826756,cliente26_v16,2025-08-01 03:52:08.863186+00:00,5280,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826725,cliente25_v16,2025-08-01 03:52:02.878272+00:00,5400,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826672,cliente24_v16,2025-08-01 03:51:56.754900+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826639,cliente23_v16,2025-08-01 03:51:50.005859+00:00,5040,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826585,cliente22_v16,2025-08-01 03:51:44.314577+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826545,cliente21_v16,2025-08-01 03:51:37.649358+00:00,5160,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826453,cliente20_v16,2025-08-01 03:51:31.839120+00:00,6000,[]
2025-08-01 23:38:15.661743+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826429,cliente19_v16,2025-08-01 03:51:25.192988+00:00,4920,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826940,cliente30_v19,2025-08-01 04:01:57.805193+00:00,6070,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826741,cliente25_v01,2025-08-01 04:07:38.347872+00:00,5400,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826773,cliente26_v01,2025-08-01 04:07:44.309753+00:00,5280,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826798,cliente27_v01,2025-08-01 04:07:50.983623+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826839,cliente28_v01,2025-08-01 04:07:57.410202+00:00,5840,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826908,cliente29_v01,2025-08-01 04:08:04.103368+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826959,cliente30_v01,2025-08-01 04:08:10.853160+00:00,6070,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825362,cliente1_v02,2025-08-01 04:08:17.373269+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825412,cliente2_v02,2025-08-01 04:08:23.578791+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825749,cliente3_v02,2025-08-01 04:08:29.785011+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825784,cliente4_v02,2025-08-01 04:08:35.990970+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825806,cliente5_v02,2025-08-01 04:08:42.197154+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825856,cliente6_v02,2025-08-01 04:08:48.403754+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825901,cliente7_v02,2025-08-01 04:08:54.610295+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825986,cliente9_v02,2025-08-01 04:09:00.815249+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825998,cliente10_v02,2025-08-01 04:09:07.021623+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826037,cliente11_v02,2025-08-01 04:09:13.228325+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826061,cliente12_v02,2025-08-01 04:09:20.575220+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826171,cliente13_v02,2025-08-01 04:09:26.160877+00:00,4920,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826212,cliente14_v02,2025-08-01 04:09:32.800782+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826261,cliente15_v02,2025-08-01 04:09:39.489845+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826297,cliente16_v02,2025-08-01 04:09:45.169727+00:00,5000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826360,cliente17_v02,2025-08-01 04:09:51.773621+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826375,cliente18_v02,2025-08-01 04:09:58.364832+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826034,cliente11_v03,2025-08-01 04:12:22.902631+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826001,cliente10_v03,2025-08-01 04:12:16.698303+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825984,cliente9_v03,2025-08-01 04:12:10.490576+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825941,cliente8_v03,2025-08-01 04:12:04.286543+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825899,cliente7_v03,2025-08-01 04:11:58.081441+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825872,cliente6_v03,2025-08-01 04:11:51.876191+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825804,cliente5_v03,2025-08-01 04:11:45.670577+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825782,cliente4_v03,2025-08-01 04:11:39.461192+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825748,cliente3_v03,2025-08-01 04:11:33.250540+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825411,cliente2_v03,2025-08-01 04:11:27.018824+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825361,cliente1_v03,2025-08-01 04:11:20.813485+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826958,cliente30_v02,2025-08-01 04:11:14.227963+00:00,6070,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826907,cliente29_v02,2025-08-01 04:11:07.468363+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826836,cliente28_v02,2025-08-01 04:11:00.774712+00:00,5840,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826796,cliente27_v02,2025-08-01 04:10:54.283514+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826772,cliente26_v02,2025-08-01 04:10:47.677980+00:00,5280,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826740,cliente25_v02,2025-08-01 04:10:41.749227+00:00,5400,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826666,cliente24_v02,2025-08-01 04:10:35.647780+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826634,cliente23_v02,2025-08-01 04:10:28.955575+00:00,5040,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826574,cliente22_v02,2025-08-01 04:10:23.231493+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826535,cliente21_v02,2025-08-01 04:10:16.530251+00:00,5160,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826465,cliente20_v02,2025-08-01 04:10:10.682507+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826423,cliente19_v02,2025-08-01 04:10:03.955488+00:00,4920,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826941,cliente30_v20,2025-08-01 04:05:01.175072+00:00,6070,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825363,cliente1_v01,2025-08-01 04:05:07.725207+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825413,cliente2_v01,2025-08-01 04:05:13.930634+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826665,cliente24_v01,2025-08-01 04:07:32.223291+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825750,cliente3_v01,2025-08-01 04:05:20.138045+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825783,cliente4_v01,2025-08-01 04:05:26.342673+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825809,cliente5_v01,2025-08-01 04:05:32.545489+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825855,cliente6_v01,2025-08-01 04:05:38.749374+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825900,cliente7_v01,2025-08-01 04:05:44.954569+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825942,cliente8_v01,2025-08-01 04:05:51.159198+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24825985,cliente9_v01,2025-08-01 04:05:57.365123+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826004,cliente10_v01,2025-08-01 04:06:03.570600+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826039,cliente11_v01,2025-08-01 04:06:09.776409+00:00,6000,[]
2025-08-01 23:38:22.305724+00:00,551239,7ad7f781-873d-411b-9921-b82cfa0964fa,PantallaYodeck,[],24826060,cliente12_v01,2025-08-01 04:06:17.100534+00:00,6000,[]
